rank	name	version	summary	uploaded_via	upload_time	filename	recent_7d_downloads	github_url	verdict
385	librt	0.8.1	Mypyc runtime library	twine/6.1.0 CPython/3.13.7	2026-02-17T16:13:06.101663	librt-0.8.1.tar.gz	5269248	https://github.com/mypyc/librt	tp
386	rich-toolkit	0.19.4	Rich toolkit for building command-line applications	"uv/0.10.2 {""installer"":{""name"":""uv"",""version"":""0.10.2"",""subcommand"":[""publish""]},""python"":null,""implementation"":{""name"":null,""version"":null},""distro"":{""name"":""Ubuntu"",""version"":""24.04"",""id"":""noble"",""libc"":null},""system"":{""name"":null,""release"":null},""cpu"":null,""openssl_version"":null,""setuptools_version"":null,""rustc_version"":null,""ci"":true}"	2026-02-12T10:08:15.814732	rich_toolkit-0.19.4.tar.gz	3571439		tp
387	google-cloud-vision	3.12.1	Google Cloud Vision API client library	twine/6.2.0 CPython/3.11.2	2026-02-05T18:59:23.603930	google_cloud_vision-3.12.1.tar.gz	1144289	https://github.com/googleapis/google-cloud-python	tp
388	typeguard	4.5.1	Run-time type checker for Python	twine/6.1.0 CPython/3.13.7	2026-02-19T16:09:03.392674	typeguard-4.5.1.tar.gz	1694964	https://github.com/agronholm/typeguard	tp
389	opensearch-protobufs								tp
390	google-cloud-speech	2.36.1	Google Cloud Speech API client library	twine/6.2.0 CPython/3.11.2	2026-02-05T18:59:22.411769	google_cloud_speech-2.36.1.tar.gz	1341655	https://github.com/googleapis/google-cloud-python	tp
391	google-cloud-kms	3.11.0	Google Cloud Kms API client library	twine/6.2.0 CPython/3.11.2	2026-02-19T16:03:11.932153	google_cloud_kms-3.11.0.tar.gz	286532	https://github.com/googleapis/google-cloud-python	tp
392	faker	40.4.0	Faker is a Python package that generates fake data for you.	twine/6.2.0 CPython/3.11.9	2026-02-06T23:30:15.515224	faker-40.4.0.tar.gz	0	https://github.com/joke2k/faker	notp
393	google-cloud-resource-manager	1.16.0	Google Cloud Resource Manager API client library	twine/6.2.0 CPython/3.11.2	2026-01-15T13:04:07.726501	google_cloud_resource_manager-1.16.0.tar.gz	4986376	https://github.com/googleapis/google-cloud-python	tp
394	nbformat	5.10.4	The Jupyter Notebook format	twine/5.0.0 CPython/3.11.8	2024-04-04T11:20:37.371253	nbformat-5.10.4.tar.gz	11718827		tp
395	toolz	1.1.0	List processing tools and functional utilities	twine/6.1.0 CPython/3.13.7	2025-10-17T04:03:21.661545	toolz-1.1.0.tar.gz	7922228	https://github.com/pytoolz/toolz	tp
396	google-cloud-compute	1.43.0	Google Cloud Compute API client library	twine/6.2.0 CPython/3.11.2	2026-01-29T15:32:57.332929	google_cloud_compute-1.43.0.tar.gz	1117081	https://github.com/googleapis/google-cloud-python	tp
397	ray	2.54.0	Ray provides a simple, universal API for building distributed applications.	twine/6.2.0 CPython/3.10.4	2026-02-18T04:05:55.498291	ray-2.54.0-cp313-cp313-manylinux2014_x86_64.whl	908183	https://github.com/ray-project/ray	notp
398	google-cloud-tasks	2.21.0	Google Cloud Tasks API client library	twine/6.2.0 CPython/3.11.2	2026-01-15T13:04:43.071989	google_cloud_tasks-2.21.0.tar.gz	1112086	https://github.com/googleapis/google-cloud-python	tp
399	pytokens	0.4.1	A Fast, spec compliant Python 3.14+ tokenizer that runs on older Pythons.	twine/6.2.0 CPython/3.13.7	2026-01-30T01:03:45.924909	pytokens-0.4.1.tar.gz	10620716	https://github.com/tusharsadhwani/pytokens	notp
400	google-cloud-dlp	3.34.0	Google Cloud Dlp API client library	twine/6.2.0 CPython/3.11.2	2026-01-15T13:14:30.826280	google_cloud_dlp-3.34.0.tar.gz	972586	https://github.com/googleapis/google-cloud-python	tp
401	google-cloud-bigtable	2.35.0	Google Cloud Bigtable API client library	twine/6.2.0 CPython/3.11.2	2025-12-17T15:18:14.303786	google_cloud_bigtable-2.35.0.tar.gz	1557406	https://github.com/googleapis/python-bigtable	tp
402	pbs-installer	2026.2.11	Installer for Python Build Standalone	twine/6.1.0 CPython/3.13.7	2026-02-12T23:02:31.303346	pbs_installer-2026.2.11.tar.gz	8808681	https://github.com/frostming/pbs-installer	tp
403	pyflakes	3.4.0	passive checker of Python programs	twine/5.0.0 CPython/3.12.3	2025-06-20T18:45:27.834912	pyflakes-3.4.0.tar.gz	7040151	https://github.com/PyCQA/pyflakes	notp
404	google-cloud-logging	3.13.0	Stackdriver Logging API client library	twine/6.1.0 CPython/3.11.2	2025-12-16T14:11:07.345828	google_cloud_logging-3.13.0.tar.gz	3399445	https://github.com/googleapis/python-logging	notp
405	brotli	1.2.0	Python bindings for the Brotli compression library	twine/6.1.0 CPython/3.13.7	2025-11-05T18:39:42.860441	brotli-1.2.0.tar.gz	9337362	https://github.com/google/brotli	notp
406	nbconvert	7.17.0	Convert Jupyter Notebooks (.ipynb files) to other formats.	twine/6.2.0 CPython/3.12.12	2026-01-29T16:37:48.478695	nbconvert-7.17.0.tar.gz	7260508		tp
407	zope-interface	8.2	Interfaces for Python	twine/6.1.0 CPython/3.13.7	2026-01-09T08:05:44.419698	zope_interface-8.2-cp314-cp314-win_amd64.whl	0	https://github.com/zopefoundation/zope.interface	tp
408	google-cloud-videointelligence	2.18.0	Google Cloud Videointelligence API client library	twine/6.2.0 CPython/3.11.2	2026-01-15T13:04:23.435328	google_cloud_videointelligence-2.18.0.tar.gz	1479001	https://github.com/googleapis/google-cloud-python	tp
409	google-cloud-language	2.19.0	Google Cloud Language API client library	twine/6.2.0 CPython/3.11.2	2026-01-15T13:14:07.486132	google_cloud_language-2.19.0.tar.gz	955636	https://github.com/googleapis/google-cloud-python	tp
410	argon2-cffi	25.1.0	Argon2 for Python	twine/6.1.0 CPython/3.12.9	2025-06-03T06:55:32.073787	argon2_cffi-25.1.0.tar.gz	10242074	https://github.com/hynek/argon2-cffi	tp
411	argon2-cffi-bindings	25.1.0	Low-level CFFI bindings for Argon2	uv/0.8.3	2025-07-30T10:02:05.147222	argon2_cffi_bindings-25.1.0.tar.gz	9781716	https://github.com/hynek/argon2-cffi-bindings	notp
412	xlrd	2.0.2	Library for developers to extract data from Microsoft Excel (tm) .xls spreadsheet files	twine/6.1.0 CPython/3.9.9	2025-06-14T08:46:39.039607	xlrd-2.0.2.tar.gz	7499494		notp
413	redshift-connector	2.1.11	Redshift interface library	twine/4.0.2 CPython/3.10.19	2026-01-27T06:26:29.840853	redshift_connector-2.1.11-py3-none-any.whl	2378566	https://github.com/aws/amazon-redshift-python-driver	notp
414	google-cloud-workflows	1.20.0	Google Cloud Workflows API client library	twine/6.2.0 CPython/3.11.2	2026-01-15T13:03:42.969931	google_cloud_workflows-1.20.0.tar.gz	831586	https://github.com/googleapis/google-cloud-python	tp
415	nltk	3.9.2	Natural Language Toolkit	twine/6.2.0 CPython/3.13.7	2025-10-01T07:19:23.764580	nltk-3.9.2.tar.gz	8001465	https://github.com/nltk/nltk	notp
416	pylint	4.0.5	python code static checker	twine/6.1.0 CPython/3.13.7	2026-02-20T09:07:33.621681	pylint-4.0.5.tar.gz	959810	https://github.com/pylint-dev/pylint	tp
417	types-pyyaml	6.0.12.20250915	Typing stubs for PyYAML	twine/6.2.0 CPython/3.13.7	2025-09-15T03:01:00.728045	types_pyyaml-6.0.12.20250915.tar.gz	0	https://github.com/python/typeshed	notp
418	deprecation	2.1.0	A library to handle automated deprecations	twine/3.1.1 pkginfo/1.5.0.1 requests/2.23.0 setuptools/41.2.0 requests-toolbelt/0.9.1 tqdm/4.45.0 CPython/3.8.1rc1	2020-04-20T14:23:38.738331	deprecation-2.1.0.tar.gz	11872056	https://github.com/briancurtin/deprecation	notp
419	google-cloud-os-login	2.19.0	Google Cloud Os Login API client library	twine/6.2.0 CPython/3.11.2	2026-01-15T13:15:19.014253	google_cloud_os_login-2.19.0.tar.gz	1299381	https://github.com/googleapis/google-cloud-python	tp
420	elasticsearch	9.3.0	Python client for Elasticsearch	twine/6.2.0 CPython/3.13.0	2026-02-03T20:26:38.914792	elasticsearch-9.3.0.tar.gz	1231472	https://github.com/elastic/elasticsearch-py	notp
421	google-cloud-dataform	0.9.0	Google Cloud Dataform API client library	twine/6.2.0 CPython/3.11.2	2026-02-12T14:50:09.336447	google_cloud_dataform-0.9.0.tar.gz	813460	https://github.com/googleapis/google-cloud-python	tp
422	types-protobuf	6.32.1.20260221	Typing stubs for protobuf	twine/6.2.0 CPython/3.13.11	2026-02-21T03:55:13.916939	types_protobuf-6.32.1.20260221.tar.gz	197003	https://github.com/python/typeshed	notp
423	sqlalchemy-bigquery	1.16.0	SQLAlchemy dialect for BigQuery	twine/6.1.0 CPython/3.11.2	2025-11-06T01:35:40.373773	sqlalchemy_bigquery-1.16.0.tar.gz	1114635	https://github.com/googleapis/python-bigquery-sqlalchemy	notp
424	pyspark	4.2.0.dev2	Apache Spark Python API	twine/3.4.1 importlib_metadata/8.7.1 pkginfo/1.12.1.2 requests/2.32.5 requests-toolbelt/1.0.0 tqdm/4.67.3 CPython/3.10.12	2026-02-08T23:39:11.846034	pyspark-4.2.0.dev2.tar.gz	972	https://github.com/apache/spark	notp
425	selenium	4.41.0	Official Python bindings for Selenium WebDriver	twine/6.2.0 CPython/3.10.19	2026-02-20T03:42:06.216521	selenium-4.41.0.tar.gz	645504		notp
426	colorlog	6.10.1	Add colours to the output of Python's logging module.	twine/6.1.0 CPython/3.13.7	2025-10-16T16:14:11.978851	colorlog-6.10.1.tar.gz	8172566	https://github.com/borntyping/python-colorlog	tp
427	inflection	0.5.1	A port of Ruby on Rails inflector to Python	twine/3.2.0 pkginfo/1.5.0.1 requests/2.24.0 setuptools/49.6.0 requests-toolbelt/0.9.1 tqdm/4.48.2 CPython/3.8.5	2020-08-22T08:16:29.139062	inflection-0.5.1.tar.gz	11334984	https://github.com/jpvanhal/inflection	notp
428	responses	0.26.0	A utility library for mocking out the `requests` Python library.	twine/6.1.0 CPython/3.11.2	2026-02-19T14:38:05.574820	responses-0.26.0.tar.gz	1173879	https://github.com/getsentry/responses	notp
429	pathable	0.5.0	Object-oriented paths	twine/6.1.0 CPython/3.13.7	2026-02-20T08:47:00.748852	pathable-0.5.0.tar.gz	1241034	https://github.com/p1c2u/pathable	tp
430	google-cloud-redis	2.20.0	Google Cloud Redis API client library	twine/6.2.0 CPython/3.11.2	2026-01-15T13:03:46.250147	google_cloud_redis-2.20.0.tar.gz	1325240	https://github.com/googleapis/google-cloud-python	tp
431	llvmlite	0.46.0	lightweight wrapper around basic LLVM functionality	twine/6.1.0 CPython/3.13.7	2025-12-08T18:15:36.295837	llvmlite-0.46.0.tar.gz	6961942	https://github.com/numba/llvmlite	tp
432	ipython-pygments-lexers	1.1.1	Defines a variety of Pygments lexers for highlighting IPython code.	twine/6.0.1 CPython/3.12.8	2025-01-17T11:24:34.505096	ipython_pygments_lexers-1.1.1.tar.gz	11409705	https://github.com/ipython/ipython-pygments-lexers	tp
433	langchain-openai	1.1.10	An integration package connecting OpenAI and LangChain	twine/6.1.0 CPython/3.13.7	2026-02-17T18:03:44.506581	langchain_openai-1.1.10.tar.gz	1433952	https://github.com/langchain-ai/langchain	tp
434	nbclient	0.10.4	A client library for executing notebooks. Formerly nbconvert's ExecutePreprocessor.	twine/6.2.0 CPython/3.12.12	2025-12-23T07:45:46.369576	nbclient-0.10.4.tar.gz	7623334	https://github.com/jupyter/nbclient	tp
435	tree-sitter-languages	1.10.2	Binary Python wheels for all tree sitter languages.	twine/4.0.2 CPython/3.11.7	2024-02-04T10:30:04.549855	tree_sitter_languages-1.10.2-cp39-cp39-win_amd64.whl	12975575	https://github.com/grantjenks/py-tree-sitter-languages	notp
436	pycryptodomex	3.23.0	Cryptographic library for Python	twine/6.1.0 CPython/3.13.2	2025-05-17T17:23:41.434414	pycryptodomex-3.23.0.tar.gz	9169421	https://github.com/Legrandin/pycryptodome	notp
437	confluent-kafka	2.13.0	Confluent's Python client for Apache Kafka	twine/6.2.0 CPython/3.11.4	2026-01-05T10:25:08.078401	confluent_kafka-2.13.0.tar.gz	3199605	https://github.com/confluentinc/confluent-kafka-python	notp
438	asyncpg	0.31.0	An asyncio PostgreSQL driver	twine/6.1.0 CPython/3.13.7	2025-11-24T23:27:00.812315	asyncpg-0.31.0.tar.gz	6968567	https://github.com/MagicStack/asyncpg	tp
439	pyperclip	1.11.0	A cross-platform clipboard module for Python. (Only handles plain text for now.)	twine/6.1.0 CPython/3.12.8	2025-09-26T14:40:37.245933	pyperclip-1.11.0.tar.gz	8755788	https://github.com/asweigart/pyperclip	notp
440	plotly	6.5.2	An open-source interactive data visualization library for Python	twine/6.2.0 CPython/3.13.11	2026-01-14T21:26:51.222602	plotly-6.5.2.tar.gz	5705169	https://github.com/plotly/plotly.py	tp
441	json5	0.13.0	A Python implementation of the JSON5 data format.	twine/6.2.0 CPython/3.14.2	2026-01-01T19:42:14.990880	json5-0.13.0.tar.gz	7994529	https://github.com/dpranke/pyjson5	notp
442	flake8	7.3.0	the modular source code checker: pep8 pyflakes and co	twine/5.0.0 CPython/3.12.3	2025-06-20T19:31:35.838627	flake8-7.3.0.tar.gz	6145688	https://github.com/pycqa/flake8	notp
443	pywin32	311	Python for Window Extensions	twine/6.1.0 CPython/3.11.3	2025-07-14T20:13:36.379651	pywin32-311-cp314-cp314-win_arm64.whl	8262003	https://github.com/mhammond/pywin32	notp
444	google-cloud-memcache	1.14.0	Google Cloud Memcache API client library	twine/6.2.0 CPython/3.11.2	2026-01-15T13:04:22.620818	google_cloud_memcache-1.14.0.tar.gz	1293889	https://github.com/googleapis/google-cloud-python	tp
445	flatbuffers	25.12.19	The FlatBuffers serialization format for Python	twine/6.2.0 CPython/3.10.19	2025-12-19T23:16:13.622515	flatbuffers-25.12.19-py2.py3-none-any.whl	7796660	https://github.com/google/flatbuffers	notp
446	findpython	0.7.1	A utility to find python versions on your system	twine/6.2.0 CPython/3.12.3	2025-11-13T08:34:44.446934	findpython-0.7.1.tar.gz	8831157	https://github.com/frostming/findpython	notp
447	astroid	4.1.0	An abstract syntax tree for Python with inference support.	twine/6.1.0 CPython/3.13.7	2026-02-09T02:19:57.705238	astroid-4.1.0.tar.gz	245556	https://github.com/pylint-dev/astroid	tp
448	humanfriendly	10.0	Human friendly output for text interfaces using Python	twine/3.1.1 pkginfo/1.5.0.1 requests/2.23.0 setuptools/45.2.0 requests-toolbelt/0.9.1 tqdm/4.43.0 CPython/3.6.9	2021-09-17T21:40:43.310781	humanfriendly-10.0.tar.gz	9994044		notp
449	nvidia-cublas-cu12	12.9.1.4	CUBLAS native runtime libraries	twine/5.0.0 CPython/3.10.18	2025-06-05T20:13:35.556512	nvidia_cublas_cu12-12.9.1.4-py3-none-win_amd64.whl	492017		notp
450	async-lru	2.2.0	Simple LRU cache for asyncio	twine/6.1.0 CPython/3.13.7	2026-02-20T19:11:43.848137	async_lru-2.2.0.tar.gz	686957	https://github.com/aio-libs/async-lru	tp
451	jupyterlab	4.5.4	JupyterLab computational environment	twine/6.2.0 CPython/3.12.12	2026-02-11T00:26:55.308270	jupyterlab-4.5.4.tar.gz	5036876	https://github.com/jupyterlab/jupyterlab	notp
452	google-ads	29.1.0	Client library for the Google Ads API	twine/6.2.0 CPython/3.10.0	2026-02-11T19:41:04.349009	google_ads-29.1.0.tar.gz	1488122	https://github.com/googleads/google-ads-python	notp
453	trio	0.33.0	A friendly Python library for async concurrency and I/O	twine/6.1.0 CPython/3.13.7	2026-02-14T18:40:55.386057	trio-0.33.0.tar.gz	4840577	https://github.com/python-trio/trio	tp
454	triton								notp
455	jupyter-server	2.17.0	The backend—i.e. core services, APIs, and REST endpoints—to Jupyter web applications.	twine/6.1.0 CPython/3.12.11	2025-08-21T14:42:54.042667	jupyter_server-2.17.0.tar.gz	6622122	https://github.com/jupyter-server/jupyter_server	tp
456	types-python-dateutil	2.9.0.20260124	Typing stubs for python-dateutil	twine/6.2.0 CPython/3.13.11	2026-01-24T03:18:42.975596	types_python_dateutil-2.9.0.20260124.tar.gz	3176383	https://github.com/python/typeshed	notp
457	humanize	4.15.0	Python humanize utilities	twine/6.1.0 CPython/3.13.7	2025-12-20T20:16:13.190979	humanize-4.15.0.tar.gz	5776390	https://github.com/python-humanize/humanize	tp
458	beartype	0.22.9	Unbearably fast near-real-time pure-Python runtime-static type-checker.	twine/6.1.0 CPython/3.13.7	2025-12-13T06:50:30.720487	beartype-0.22.9.tar.gz	8208238	https://github.com/beartype/beartype	tp
459	mypy-boto3-s3	1.42.37	Type annotations for boto3 S3 1.42.37 service generated with mypy-boto3-builder 8.12.0	twine/6.2.0 CPython/3.13.11	2026-01-28T20:51:52.971883	mypy_boto3_s3-1.42.37.tar.gz	5132006	https://github.com/youtype/mypy_boto3_builder	notp
460	mysql-connector-python	9.6.0	A self-contained Python driver for communicating with MySQL servers, using an API that is compliant with the Python Database API Specification v2.0 (PEP 249).	twine/6.2.0 CPython/3.9.25	2026-02-10T12:04:52.630292	mysql_connector_python-9.6.0.tar.gz	2744730	https://github.com/mysql/mysql-connector-python	notp
461	nvidia-cusparse-cu12	12.5.10.65	CUSPARSE native runtime libraries	twine/5.0.0 CPython/3.10.18	2025-06-05T20:15:17.947654	nvidia_cusparse_cu12-12.5.10.65-py3-none-win_amd64.whl	358911		notp
462	pandocfilters	1.5.1	Utilities for writing pandoc filters in python	twine/4.0.2 CPython/3.11.7	2024-01-18T20:08:13.726670	pandocfilters-1.5.1.tar.gz	10291126	https://github.com/jgm/pandocfilters	notp
463	jupyterlab-pygments	0.3.0	Pygments theme using JupyterLab CSS variables	twine/4.0.2 CPython/3.12.0	2023-11-23T09:26:37.440341	jupyterlab_pygments-0.3.0.tar.gz	9962302	https://github.com/jupyterlab/jupyterlab_pygments	notp
464	altair	6.1.0.dev20260216	Vega-Altair: A declarative statistical visualization library for Python.	twine/6.1.0 CPython/3.13.7	2026-02-16T03:53:13.547353	altair-6.1.0.dev20260216.tar.gz	7687	https://github.com/vega/altair	tp
465	nvidia-nvjitlink-cu12	12.9.86	Nvidia JIT LTO Library	twine/5.0.0 CPython/3.10.18	2025-06-05T20:16:08.525040	nvidia_nvjitlink_cu12-12.9.86-py3-none-win_amd64.whl	1237214		notp
466	google-cloud-pubsub	2.35.0	Google Cloud Pub/Sub API client library	twine/6.2.0 CPython/3.11.2	2026-02-05T22:29:14.584440	google_cloud_pubsub-2.35.0.tar.gz	2144863	https://github.com/googleapis/python-pubsub	tp
467	overrides	7.7.0	A decorator to automatically detect mismatch when overriding a method.	twine/4.0.2 CPython/3.11.7	2024-01-27T21:01:33.423462	overrides-7.7.0.tar.gz	10194247	https://github.com/mkorpela/overrides	notp
468	aenum	3.1.16	Advanced Enumerations (compatible with Python's stdlib Enum), NamedTuples, and NamedConstants	twine/6.1.0 CPython/3.8.20	2026-01-12T22:34:38.819136	aenum-3.1.16.tar.gz	8438938	https://github.com/ethanfurman/aenum	notp
469	opentelemetry-instrumentation-fastapi	0.60b1	OpenTelemetry FastAPI Instrumentation	twine/6.2.0 CPython/3.9.25	2025-12-11T13:36:59.350094	opentelemetry_instrumentation_fastapi-0.60b1.tar.gz	2933938	https://github.com/open-telemetry/opentelemetry-python-contrib	notp
470	google-cloud-appengine-logging	1.8.0	Google Cloud Appengine Logging API client library	twine/6.2.0 CPython/3.11.2	2026-01-15T13:14:40.024703	google_cloud_appengine_logging-1.8.0.tar.gz	4714699	https://github.com/googleapis/google-cloud-python	tp
471	nvidia-cudnn-cu12	9.19.0.56	cuDNN runtime libraries	twine/5.0.0 CPython/3.10.19	2026-02-03T20:46:25.768843	nvidia_cudnn_cu12-9.19.0.56-py3-none-win_amd64.whl	57592		notp
472	nvidia-cuda-nvrtc-cu12	12.9.86	NVRTC native runtime libraries	twine/5.0.0 CPython/3.10.18	2025-06-05T20:12:27.819669	nvidia_cuda_nvrtc_cu12-12.9.86-py3-none-win_amd64.whl	257036		notp
473	kombu	4.5.0	Messaging library for Python.	twine/1.12.1 pkginfo/1.4.2 requests/2.21.0 setuptools/40.7.3 requests-toolbelt/0.8.0 tqdm/4.28.1 CPython/3.7.1	2019-03-31T15:19:04.489772	kombu-4.5.0.tar.gz	3045		notp
474	outcome	1.3.0.post0	Capture the outcome of Python function calls.	twine/4.0.2 CPython/3.11.4	2023-10-26T04:26:04.361806	outcome-1.3.0.post0.tar.gz	8299603	https://github.com/python-trio/outcome	notp
475	nvidia-cufft-cu12	11.4.1.4	CUFFT native runtime libraries	twine/5.0.0 CPython/3.10.18	2025-06-05T20:13:59.762530	nvidia_cufft_cu12-11.4.1.4-py3-none-win_amd64.whl	233843		notp
476	nvidia-cusolver-cu12	11.7.5.82	CUDA solver native runtime libraries	twine/5.0.0 CPython/3.10.18	2025-06-05T20:14:41.760357	nvidia_cusolver_cu12-11.7.5.82-py3-none-win_amd64.whl	242125		notp
